Ano de eleição,Cargo,Coligação,Cor/raça,Detalhe da situação de candidatura,Estado civil,Faixa etária,Federação,Gênero,Grau de instrução,Município,Nacionalidade,Nome social,Ocupação,Reeleição,Região,Sigla partido,Situação de candidatura,Situação de totalização,Tipo eleição,Turno,UF,Quantidade de candidatos,Quantidade de candidatos eleitos,Quantidade de candidatos para o 2º turno,Quantidade de candidatos não eleitos,Quantidade de candidatos suplentes,Quantidade de candidatos não informados,Data de carga
2008,Prefeito,POR AMOR A MINADOR,#NE,Deferido,Casado(a),50 a 54 anos,,Feminino,Ensino Médio completo,MINADOR DO NEGRÃO,Brasileira nata,N,Servidor Público Estadual,N,NORDESTE,PTB,Apto,Não eleito,Eleição Ordinária,1,AL,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A MIRABELA,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Ensino Médio incompleto,MIRABELA,Brasileira nata,N,Agricultor,N,SUDESTE,PTC,Apto,Não eleito,Eleição Ordinária,1,MG,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A MOGEIRO,#NE,Deferido,Solteiro(a),35 a 39 anos,,Masculino,Superior incompleto,MOGEIRO,Brasileira nata,N,Outros,N,NORDESTE,PRP,Apto,Eleito,Eleição Ordinária,1,PB,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A MORTUGABA,#NE,Deferido,Casado(a),50 a 54 anos,,Feminino,Superior incompleto,MORTUGABA,Brasileira nata,N,Professor de Ensino Fundamental,N,NORDESTE,PMDB,Apto,Não eleito,Eleição Ordinária,1,BA,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,"POR AMOR A MURITIBA, COM CERTEZA",#NE,Deferido,Casado(a),60 a 64 anos,,Masculino,Ensino Fundamental completo,MURITIBA,Brasileira nata,N,Comerciante,N,NORDESTE,PR,Apto,Eleito,Eleição Ordinária,1,BA,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A NORDESTINA,#NE,Deferido,Casado(a),50 a 54 anos,,Masculino,Ensino Médio incompleto,NORDESTINA,Brasileira nata,N,Prefeito,S,NORDESTE,PMDB,Apto,Não eleito,Eleição Ordinária,1,BA,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A NOSSA TERRA,#NE,Deferido,Casado(a),55 a 59 anos,,Masculino,Superior completo,BOTUCATU,Brasileira nata,N,Engenheiro,N,SUDESTE,PV,Apto,Não eleito,Eleição Ordinária,1,SP,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A NOSSA TERRA,#NE,Deferido,Casado(a),60 a 64 anos,,Masculino,Ensino Fundamental incompleto,FELIZ DESERTO,Brasileira nata,N,Agricultor,N,NORDESTE,PSDB,Apto,Não eleito,Eleição Ordinária,1,AL,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A NOSSA TERRA,#NE,Deferido,Solteiro(a),35 a 39 anos,,Masculino,Ensino Médio completo,COQUEIRO SECO,Brasileira nata,N,Vereador,N,NORDESTE,PMN,Apto,Não eleito,Eleição Ordinária,1,AL,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A NOSSA TERRA,#NE,Deferido,Solteiro(a),35 a 39 anos,,Masculino,Superior incompleto,MULUNGU DO MORRO,Brasileira nata,N,Professor de Ensino Fundamental,N,NORDESTE,PSDB,Apto,Não eleito,Eleição Ordinária,1,BA,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A NOSSA TERRA,#NE,Indeferido,Casado(a),45 a 49 anos,,Masculino,Ensino Fundamental incompleto,MANOEL VITORINO,Brasileira nata,N,Agricultor,N,NORDESTE,PC do B,Inapto,Indeferido com Recurso,Eleição Ordinária,1,BA,1.0,0.0,0.0,0.0,0.0,1.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A NOVA GRANADA,#NE,Deferido,Casado(a),45 a 49 anos,,Feminino,Superior completo,NOVA GRANADA,Brasileira nata,N,Engenheiro,N,SUDESTE,DEM,Apto,Não eleito,Eleição Ordinária,1,SP,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A NOVA SANTA BÁRBARA,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,NOVA SANTA BÁRBARA,Brasileira nata,N,Servidor Público Municipal,N,SUL,PSDB,Apto,Eleito,Eleição Ordinária,1,PR,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A NOVO CRUZEIRO,#NE,Deferido,Separado(a) judicialmente,45 a 49 anos,,Masculino,Ensino Fundamental incompleto,NOVO CRUZEIRO,Brasileira nata,N,Comerciante,S,SUDESTE,PR,Apto,Eleito,Eleição Ordinária,1,MG,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A NOVO HORIZONTE DO SUL,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Ensino Fundamental completo,NOVO HORIZONTE DO SUL,Brasileira nata,N,Empresário,S,CENTRO-OESTE,PMDB,Apto,Eleito,Eleição Ordinária,1,MS,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A OLIVENÇA,#NE,Deferido,Solteiro(a),35 a 39 anos,,Masculino,Ensino Fundamental incompleto,OLIVENÇA,Brasileira nata,N,Agricultor,N,NORDESTE,PP,Apto,Eleito,Eleição Ordinária,1,AL,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A PAI PEDRO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Ensino Fundamental completo,PAI PEDRO,Brasileira nata,N,Agricultor,N,SUDESTE,PMN,Apto,Não eleito,Eleição Ordinária,1,MG,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A PARACAMBI,#NE,Deferido,Solteiro(a),35 a 39 anos,,Masculino,Ensino Médio completo,PARACAMBI,Brasileira nata,N,Vereador,N,SUDESTE,PDT,Apto,Não eleito,Eleição Ordinária,1,RJ,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A PARAPUÃ,#NE,Deferido,Casado(a),60 a 64 anos,,Masculino,Superior completo,PARAPUÃ,Brasileira nata,N,Empresário,N,SUDESTE,PMDB,Apto,Não eleito,Eleição Ordinária,1,SP,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A PARELHAS,#NE,Deferido,Casado(a),35 a 39 anos,,Masculino,Superior completo,PARELHAS,Brasileira nata,N,Professor de Ensino Médio,N,NORDESTE,PT,Apto,Eleito,Eleição Ordinária,1,RN,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A PEDRA BRANCA,#NE,Deferido,Casado(a),55 a 59 anos,,Masculino,Ensino Médio incompleto,PEDRA BRANCA,Brasileira nata,N,Industrial,N,NORDESTE,PTB,Apto,Eleito,Eleição Ordinária,1,PB,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A PEDRA BRANCA,#NE,Deferido,Separado(a) judicialmente,40 a 44 anos,,Masculino,Ensino Médio completo,ÁGUA BRANCA DO AMAPARI,Brasileira nata,N,Empresário,N,NORTE,PC do B,Apto,Não eleito,Eleição Ordinária,1,AP,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A PEDRA LAVRADA,#NE,Deferido,Casado(a),60 a 64 anos,,Masculino,Superior completo,PEDRA LAVRADA,Brasileira nata,N,Professor de Ensino Superior,N,NORDESTE,PSDB,Apto,Não eleito,Eleição Ordinária,1,PB,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A PEDRAS DE FOGO,#NE,Deferido,Casado(a),50 a 54 anos,,Masculino,Ensino Médio completo,PEDRAS DE FOGO,Brasileira nata,N,Servidor Público Municipal,N,NORDESTE,DEM,Apto,Não eleito,Eleição Ordinária,1,PB,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A PEDRO REGIS,#NE,Deferido,Casado(a),65 a 69 anos,,Masculino,Superior completo,PEDRO RÉGIS,Brasileira nata,N,Médico,S,NORDESTE,PSDB,Apto,Eleito,Eleição Ordinária,1,PB,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A PEROBAL,#NE,Deferido,Casado(a),45 a 49 anos,,Masculino,Superior completo,PEROBAL,Brasileira nata,N,Prefeito,S,SUL,PMDB,Apto,Eleito,Eleição Ordinária,1,PR,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A PICUÍ,#NE,Deferido,Casado(a),50 a 54 anos,,Masculino,Superior completo,PICUÍ,Brasileira nata,N,Prefeito,S,NORDESTE,PSDB,Apto,Eleito,Eleição Ordinária,1,PB,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A PILAR,#NE,Deferido,Viúvo(a),50 a 54 anos,,Feminino,Ensino Médio completo,PILAR,Brasileira nata,N,Vereador,N,NORDESTE,PMDB,Apto,Não eleito,Eleição Ordinária,1,PB,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A PINTADAS,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Ensino Médio completo,PINTADAS,Brasileira nata,N,Prefeito,S,NORDESTE,PT,Apto,Eleito,Eleição Ordinária,1,BA,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A PIRIPIRI,#NE,Deferido,Casado(a),60 a 64 anos,,Masculino,Superior completo,PIRIPIRI,Brasileira nata,N,Médico,N,NORDESTE,PTB,Apto,Eleito,Eleição Ordinária,1,PI,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A POCINHOS,#NE,Deferido,Solteiro(a),25 a 29 anos,,Masculino,Superior completo,POCINHOS,Brasileira nata,N,Engenheiro,N,NORDESTE,PSDB,Apto,Eleito,Eleição Ordinária,1,PB,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A POÇO DANTAS,#NE,Deferido,Casado(a),50 a 54 anos,,Masculino,Ensino Fundamental completo,POÇO DANTAS,Brasileira nata,N,Trabalhador Rural,N,NORDESTE,DEM,Apto,Não eleito,Eleição Ordinária,1,PB,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A PRUDENTE,#NE,Deferido,Casado(a),45 a 49 anos,,Masculino,Ensino Médio completo,PRESIDENTE PRUDENTE,Brasileira nata,N,Deputado,N,SUDESTE,PSB,Apto,Não eleito,Eleição Ordinária,1,SP,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A PUXINANÃ,#NE,Indeferido,Casado(a),50 a 54 anos,,Masculino,Superior incompleto,PUXINANÃ,Brasileira nata,N,Pecuarista,N,NORDESTE,PSDB,Inapto,Indeferido com Recurso,Eleição Ordinária,1,PB,1.0,0.0,0.0,0.0,0.0,1.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A QUEIMADAS,#NE,Deferido,Casado(a),30 a 34 anos,,Masculino,Ensino Médio completo,QUEIMADAS,Brasileira nata,N,Deputado,N,NORDESTE,PDT,Apto,Não eleito,Eleição Ordinária,1,PB,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A QUEIMADAS,#NE,Deferido,Casado(a),45 a 49 anos,,Masculino,Ensino Fundamental incompleto,QUEIMADAS,Brasileira nata,N,Comerciante,N,NORDESTE,PSDB,Apto,Não eleito,Eleição Ordinária,1,BA,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A QUEIMADOS,#NE,Deferido,Casado(a),35 a 39 anos,,Masculino,Superior completo,QUEIMADOS,Brasileira nata,N,Prefeito,S,SUDESTE,PDT,Apto,Não eleito,Eleição Ordinária,1,RJ,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A QUITANDINHA,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,QUITANDINHA,Brasileira nata,N,Contador,S,SUL,PMDB,Apto,Eleito,Eleição Ordinária,1,PR,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A QUIXABÁ,#NE,Deferido,Casado(a),75 a 79 anos,,Masculino,Ensino Médio incompleto,QUIXABA,Brasileira nata,N,Aposentado (Exceto Servidor Público),N,NORDESTE,DEM,Apto,Não eleito,Eleição Ordinária,1,PB,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A QUIXERÉ,#NE,Deferido,Casado(a),50 a 54 anos,,Feminino,Ensino Médio completo,QUIXERÉ,Brasileira nata,N,Comerciante,N,NORDESTE,PSDB,Apto,Não eleito,Eleição Ordinária,1,CE,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A RESTINGA,#NE,Deferido,Casado(a),40 a 44 anos,,Feminino,Superior completo,RESTINGA,Brasileira nata,N,Pedagogo,N,SUDESTE,DEM,Apto,Não eleito,Eleição Ordinária,1,SP,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A RIACHAO,#NE,Deferido com recurso,Viúvo(a),50 a 54 anos,,Feminino,Ensino Médio completo,RIACHÃO DO JACUÍPE,Brasileira nata,N,Servidor Público Estadual,N,NORDESTE,DEM,Apto,Não eleito,Eleição Ordinária,1,BA,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A RIACHO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Ensino Fundamental completo,RIACHO DE SANTO ANTÔNIO,Brasileira nata,N,Prefeito,S,NORDESTE,PTB,Apto,Eleito,Eleição Ordinária,1,PB,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A RIACHÃO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior completo,RIACHÃO,Brasileira nata,N,Engenheiro,N,NORDESTE,PTB,Apto,Não eleito,Eleição Ordinária,1,PB,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A RIBEIRÃO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Superior incompleto,RIBEIRÃO,Brasileira nata,N,Empresário,S,NORDESTE,PTB,Apto,Eleito,Eleição Ordinária,1,PE,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A RIO DAS OSTRAS,#NE,Deferido com recurso,Divorciado(a),50 a 54 anos,,Masculino,Superior completo,RIO DAS OSTRAS,Brasileira nata,N,Deputado,N,SUDESTE,PSC,Apto,Não eleito,Eleição Ordinária,1,RJ,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A RIO NOVO,#NE,Deferido com recurso,Casado(a),70 a 74 anos,,Masculino,Ensino Fundamental incompleto,RIO NOVO DO SUL,Brasileira nata,N,Pecuarista,N,SUDESTE,PP,Apto,Não eleito,Eleição Ordinária,1,ES,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A SANTA LUZIA,#NE,Deferido,Casado(a),35 a 39 anos,,Masculino,Ensino Fundamental completo,SANTA LUZIA DO OESTE,Brasileira nata,N,Empresário,N,NORTE,PSDB,Apto,Não eleito,Eleição Ordinária,1,RO,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A SANTA MARIA,#NE,Deferido,Solteiro(a),40 a 44 anos,,Masculino,Superior completo,SANTA MARIA DA VITÓRIA,Brasileira nata,N,Sacerdote ou Membro de Ordem ou Seita Religiosa,N,NORDESTE,PT,Apto,Eleito,Eleição Ordinária,1,BA,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A SANTA ROSA,#NE,Deferido,Casado(a),45 a 49 anos,,Feminino,Superior completo,SANTA ROSA DA SERRA,Brasileira nata,N,Odontólogo,N,SUDESTE,PTC,Apto,Eleito,Eleição Suplementar,1,MG,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A SANTO ANTONIO,#NE,Deferido,Casado(a),50 a 54 anos,,Masculino,Ensino Médio completo,SANTO ANTÔNIO DA PLATINA,Brasileira nata,N,Comerciante,N,SUL,PSDB,Apto,Não eleito,Eleição Ordinária,1,PR,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A SANTO ANTÔNIO,#NE,Indeferido,Casado(a),40 a 44 anos,,Masculino,Ensino Médio completo,SANTO ANTÔNIO DO DESCOBERTO,Brasileira nata,N,Militar Reformado,N,CENTRO-OESTE,DEM,Inapto,Indeferido com Recurso,Eleição Ordinária,1,GO,1.0,0.0,0.0,0.0,0.0,1.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A SAO DOMINGOS,#NE,Deferido,Casado(a),65 a 69 anos,,Masculino,Ensino Fundamental completo,SÃO DOMINGOS DO CARIRI,Brasileira nata,N,Aposentado (Exceto Servidor Público),N,NORDESTE,PSDB,Apto,Eleito,Eleição Ordinária,1,PB,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A SAO MIGUEL,#NE,Deferido,Viúvo(a),60 a 64 anos,,Feminino,Ensino Fundamental completo,SÃO MIGUEL DO FIDALGO,Brasileira nata,N,Prefeito,S,NORDESTE,PPS,Apto,Eleito,Eleição Ordinária,1,PI,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A SAUBARA O TRABALHO CONTINUA,#NE,Deferido,Casado(a),45 a 49 anos,,Masculino,Ensino Médio completo,SAUBARA,Brasileira nata,N,Prefeito,S,NORDESTE,PT do B,Apto,Eleito,Eleição Ordinária,1,BA,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A SENADOR CORTES,#NE,Deferido,Casado(a),65 a 69 anos,,Masculino,Ensino Fundamental completo,SENADOR CORTES,Brasileira nata,N,Prefeito,S,SUDESTE,PSDB,Apto,Não eleito,Eleição Ordinária,1,MG,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A SERRA GRANDE,#NE,Deferido,Casado(a),30 a 34 anos,,Masculino,Ensino Médio completo,SERRA GRANDE,Brasileira nata,N,Prefeito,S,NORDESTE,DEM,Apto,Eleito,Eleição Ordinária,1,PB,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A SILVES,#NE,Deferido,Casado(a),65 a 69 anos,,Masculino,Ensino Fundamental completo,SILVES,Brasileira nata,N,Empresário,N,NORTE,PSDB,Apto,#NULO#,Eleição Ordinária,1,AM,1.0,0.0,0.0,0.0,0.0,1.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A SUMÉ,#NE,Deferido,Solteiro(a),60 a 64 anos,,Masculino,Superior completo,SUMÉ,Brasileira nata,N,Advogado,S,NORDESTE,PDT,Apto,Não eleito,Eleição Ordinária,1,PB,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A SÃO FRANCISCO,#NE,Deferido,Divorciado(a),35 a 39 anos,,Masculino,Ensino Médio incompleto,SÃO FRANCISCO DO GUAPORÉ,Brasileira nata,N,Comerciante,N,NORTE,PR,Apto,Eleito,Eleição Ordinária,1,RO,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A SÃO JOSÉ DE PIRANHAS,#NE,Deferido,Casado(a),60 a 64 anos,,Masculino,Superior completo,SÃO JOSÉ DE PIRANHAS,Brasileira nata,N,Prefeito,S,NORDESTE,PR,Apto,Não eleito,Eleição Ordinária,1,PB,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A SÃO JOSÉ O PROGRESSO CONTINUA,#NE,Deferido com recurso,Casado(a),55 a 59 anos,,Masculino,Superior completo,SÃO JOSÉ DO SABUGI,Brasileira nata,N,Prefeito,S,NORDESTE,DEM,Apto,Eleito,Eleição Ordinária,1,PB,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A SÃO JOÃO DO CARIRI,#NE,Deferido,Casado(a),35 a 39 anos,,Masculino,Ensino Médio completo,SÃO JOÃO DO CARIRI,Brasileira nata,N,Tabelião,N,NORDESTE,PTB,Apto,Eleito,Eleição Ordinária,1,PB,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A SÃO MAMEDE,#NE,Deferido,Casado(a),50 a 54 anos,,Masculino,Superior completo,SÃO MAMEDE,Brasileira nata,N,Médico,N,NORDESTE,DEM,Apto,Eleito,Eleição Ordinária,1,PB,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A TAPEROÁ,#NE,Deferido,Casado(a),80 a 84 anos,,Masculino,Ensino Fundamental incompleto,TAPEROÁ,Brasileira nata,N,Comerciante,N,NORDESTE,PTC,Apto,Não eleito,Eleição Ordinária,1,BA,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A TEREZINHA,#NE,Deferido,Casado(a),30 a 34 anos,,Masculino,Ensino Médio completo,TEREZINHA,Brasileira nata,N,Empresário,N,NORDESTE,PR,Apto,Eleito,Eleição Ordinária,1,PE,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A TRÊS LAGOAS,#NE,Deferido,Casado(a),35 a 39 anos,,Feminino,Superior completo,TRÊS LAGOAS,Brasileira nata,N,Advogado,S,CENTRO-OESTE,PMDB,Apto,Eleito,Eleição Ordinária,1,MS,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A VARGINHA,#NE,Deferido,Casado(a),65 a 69 anos,,Masculino,Superior completo,VARGINHA,Brasileira nata,N,Advogado,N,SUDESTE,PTB,Apto,Não eleito,Eleição Ordinária,1,MG,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A VILA NOVA,#NE,Deferido,Casado(a),55 a 59 anos,,Masculino,Ensino Fundamental completo,VILA NOVA DOS MARTÍRIOS,Brasileira nata,N,Prefeito,S,NORDESTE,PSDB,Apto,Não eleito,Eleição Ordinária,1,MA,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A VILA NOVA,#NE,Deferido com recurso,Casado(a),55 a 59 anos,,Masculino,Ensino Fundamental completo,VILA NOVA DOS MARTÍRIOS,Brasileira nata,N,Pecuarista,S,NORDESTE,PSDB,Apto,Não eleito,Eleição Suplementar,1,MA,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR A ZABELÊ,#NE,Deferido,Solteiro(a),25 a 29 anos,,Masculino,Ensino Médio completo,ZABELÊ,Brasileira nata,N,Agricultor,S,NORDESTE,PDT,Apto,Não eleito,Eleição Ordinária,1,PB,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR AO ALGODÃO,#NE,Deferido,Solteiro(a),45 a 49 anos,,Masculino,Superior incompleto,ALGODÃO DE JANDAÍRA,Brasileira nata,N,Outros,N,NORDESTE,PPS,Apto,Não eleito,Eleição Ordinária,1,PB,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR AO ARARIPE,#NE,Deferido,Casado(a),45 a 49 anos,,Masculino,Superior completo,ARARIPE,Brasileira nata,N,Médico,N,NORDESTE,PSDB,Apto,Eleito,Eleição Ordinária,1,CE,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR AO CAREIRO DA VARZEA I,#NE,Deferido,Casado(a),45 a 49 anos,,Masculino,Superior completo,CAREIRO DA VÁRZEA,Brasileira nata,N,Professor de Ensino Médio,N,NORTE,PSB,Apto,Não eleito,Eleição Ordinária,1,AM,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR AO GRAÇA,#NE,Deferido,Casado(a),30 a 34 anos,,Feminino,Superior completo,GRAÇA,Brasileira nata,N,Enfermeiro,S,NORDESTE,PC do B,Apto,Eleito,Eleição Ordinária,1,CE,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR AO NOSSO POVO,#NE,Deferido,Casado(a),45 a 49 anos,,Masculino,Ensino Médio completo,QUIXABA,Brasileira nata,N,Comerciante,N,NORDESTE,PR,Apto,Eleito,Eleição Ordinária,1,PE,1.0,1.0,0.0,0.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR AO NOSSO POVO,#NE,Deferido,Viúvo(a),40 a 44 anos,,Masculino,Ensino Médio completo,BOM SUCESSO,Brasileira nata,N,"Porteiro de Edifício, Ascensorista, Garagista e Zelador",N,NORDESTE,PC do B,Apto,Não eleito,Eleição Ordinária,1,PB,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR AO NOSSO POVO! POR AMOR À NOSSA TERRA!,#NE,Deferido,Casado(a),70 a 74 anos,,Masculino,Superior completo,ANGICAL,Brasileira nata,N,Pecuarista,S,NORDESTE,PP,Apto,Não eleito,Eleição Ordinária,1,BA,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR AO POVO,#NE,Deferido,Casado(a),40 a 44 anos,,Feminino,Superior completo,NOVO HORIZONTE DO SUL,Brasileira nata,N,Professor de Ensino Fundamental,N,CENTRO-OESTE,DEM,Apto,Não eleito,Eleição Ordinária,1,MS,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
2008,Prefeito,POR AMOR AO POVO,#NE,Deferido,Casado(a),40 a 44 anos,,Masculino,Ensino Fundamental incompleto,MANAQUIRI,Brasileira nata,N,Vereador,N,NORTE,PP,Apto,Não eleito,Eleição Ordinária,1,AM,1.0,0.0,0.0,1.0,0.0,0.0,2021-08-24 12:11:44
